355,357__Inj_5_Set_5_Maf_F09.fsa,100,106,165,169,223,223,286,286,96,96,239,269,143,149,256,258,386,388,407,,,129,129,180,180,257,257
356,358__Inj_5_Set_5_Maf_F10.fsa,100,112,163,169,223,223,286,286,96,96,239,269,149,149,256,258,380,382,393,,,117,119,180,,257,257
357,359__Inj_5_Set_5_Maf_F11.fsa,106,106,163,169,220,223,286,286,96,96,275,275,145,149,254,256,393,395,403,,,117,117,180,180,257,257
358,360__Inj_5_Set_5_Maf_F12.fsa,106,106,159,169,223,226,286,286,96,96,239,239,141,145,254,258,380,393,395,,,117,117,180,180,257,257
359,361__Inj_5_Set_5_Maf_G01.fsa,100,112,163,165,223,226,286,286,96,96,239,239,145,149,254,256,380,403,405,,,119,119,**,**,257,260
360,362__Inj_5_Set_5_Maf_G02.fsa,100,106,163,169,223,226,286,286,96,96,239,269,145,149,254,254,380,380,,,,119,129,**,**,257,
361,363__Inj_5_Set_5_Maf_G03.fsa,106,106,167,169,223,223,286,286,96,96,239,269,149,149,258,258,378,380,403,,,117,117,**,**,257,257
362,364__Inj_5_Set_5_Maf_G04.fsa,106,106,169,169,223,226,286,286,96,96,239,269,149,149,254,256,386,388,391,,,119,129,180,180,257,257
363,365__Inj_5_Set_5_Maf_G05.fsa,106,106,163,169,223,223,286,286,96,96,239,239,141,149,256,258,391,393,403,,,117,129,180,,257,
364,366__Inj_5_Set_5_Maf_G06.fsa,106,112,163,165,223,226,286,286,96,96,239,269,143,149,254,254,388,391,393,,,119,119,180,,257,
365,367__Inj_5_Set_5_Maf_G07.fsa,106,106,163,169,223,226,286,286,96,96,275,275,149,153,254,258,403,405,,,,119,129,180,,257,
366,368__Inj_5_Set_5_Maf_G08.fsa,100,106,163,163,223,223,286,286,96,96,239,269,141,149,254,258,382,386,388,,,117,119,**,**,257,
367,369__Inj_5_Set_5_Maf_G09.fsa,100,106,165,165,223,226,286,286,96,96,239,269,141,141,258,258,393,395,403,,,117,119,**,**,**,**
368,371__Inj5_Set_1_Maf_A01.fsa,106,108,169,169,223,223,286,286,96,96,239,239,153,153,254,258,380,405,,,,119,119,180,,257,
369,372__Inj5_Set_1_Maf_A02.fsa,108,112,163,163,220,223,286,286,96,96,239,269,149,149,258,258,378,380,,,,119,119,**,**,257,257
370,373__Inj5_Set_1_Maf_A03.fsa,106,112,163,169,223,223,286,286,96,96,239,275,141,149,254,256,403,405,,,,119,119,180,180,257,257
371,374__Inj5_Set_1_Maf_A04.fsa,100,106,163,165,217,223,286,,96,96,239,269,141,149,254,256,380,393,,,,119,119,180,,257,
372,375__Inj5_Set_1_Maf_A05.fsa,106,112,163,169,223,226,286,286,96,96,263,269,141,141,254,258,403,405,,,,117,119,180,,257,
373,376__Inj5_Set_1_Maf_A06.fsa,100,106,167,169,223,,286,286,96,96,239,269,141,141,254,254,380,382,,,,119,119,180,,257,
374,377__Inj5_Set_1_Maf_A07.fsa,100,100,169,169,223,226,286,286,96,96,239,239,141,149,254,256,384,386,,,,117,119,180,,257,
375,378__Inj5_Set_1_Maf_A08.fsa,106,106,163,169,223,226,286,286,96,96,269,269,141,153,258,258,380,393,,,,119,129,180,,257,
376,379__Inj5_Set_1_Maf_A09.fsa,106,112,163,163,223,,286,286,96,96,239,269,149,153,258,258,380,384,,,,119,129,180,,257,
377,380__Inj5_Set_1_Maf_A10.fsa,106,106,163,169,223,,286,286,96,96,239,269,143,145,254,258,380,403,,,,119,119,**,**,257,257
378,381__Inj5_Set_1_Maf_A11.fsa,106,108,169,169,**,**,286,286,96,96,239,239,143,153,254,254,378,380,,,,119,119,**,**,257,257
379,382__Inj5_Set_1_Maf_A12.fsa,106,106,163,165,220,223,286,,96,96,239,269,145,153,254,254,391,403,,,,129,129,**,**,257,
380,383__Inj5_Set_1_Maf_B01.fsa,100,106,163,169,226,226,286,286,96,96,239,239,141,145,254,258,384,386,,,,119,119,**,**,257,
381,384__Inj5_Set_1_Maf_B02.fsa,106,112,165,169,223,223,286,286,96,96,239,269,141,149,254,256,378,380,391,,,119,119,**,**,257,257
382,385__Inj5_Set_1_Maf_B03.fsa,106,112,163,163,217,223,286,286,96,96,239,269,149,149,254,254,386,395,,,,117,119,180,,257,
383,387_Inj5_Set_1_Maf_B05.fsa,106,112,165,169,223,226,286,286,96,96,239,269,149,149,258,258,384,386,,,,119,119,**,**,257,
384,388_Inj5_Set_1_Maf_B06.fsa,100,112,163,165,223,223,286,286,96,96,239,263,145,153,254,256,378,380,,,,117,129,**,**,257,257
385,389_Inj5_Set_1_Maf_B07.fsa,106,112,165,169,220,223,286,286,96,96,239,275,141,141,254,254,380,380,,,,117,129,180,,257,
386,391_Inj5_Set_1_Maf_B09.fsa,106,106,163,163,223,,286,286,96,96,239,269,149,149,254,258,380,384,,,,117,119,180,180,257,257
387,392_Inj5_Set_1_Maf_B10.fsa,100,100,163,169,223,226,286,286,96,96,239,269,143,145,254,258,380,380,,,,119,129,180,180,257,257
388,393_Inj5_Set_1_Maf_B11.fsa,100,106,165,169,223,226,286,286,96,96,269,269,141,153,254,254,386,391,,,,119,127,180,180,257,257
389,394_Inj5_Set_1_Maf_B12.fsa,100,100,163,163,223,223,286,286,96,96,239,269,145,153,256,258,380,388,,,,129,129,180,180,257,257
390,395_Inj5_Set_1_Maf_C01.fsa,100,112,169,169,223,226,286,286,96,96,239,269,141,143,254,258,391,395,,,,119,129,**,**,**,**
391,396_Inj5_Set_1_Maf_C02.fsa,100,100,163,169,226,226,286,286,96,96,239,269,145,149,258,258,378,380,,395,,117,119,180,180,257,257
392,397_Inj5_Set_1_Maf_C03.fsa,100,106,163,165,223,223,286,286,96,96,269,275,141,141,254,254,393,395,,,,119,119,180,180,257,257
393,400_Inj5_Set_1_Maf_C06.fsa,92,106,165,169,220,223,286,286,96,96,269,269,149,149,254,254,378,393,,,,119,119,180,180,257,
394,401_Inj5_Set_1_Maf_C07.fsa,106,106,169,169,226,226,286,286,96,96,269,269,141,149,254,256,386,393,,,,117,129,180,180,257,257
395,402_Inj5_Set_1_Maf_C08.fsa,100,106,163,169,223,226,286,286,96,96,269,275,141,149,256,258,380,384,,,,119,119,180,180,257,257
396,403_Inj5_Set_1_Maf_C09.fsa,100,108,163,165,223,226,286,286,96,96,239,275,153,153,254,256,380,405,,,,119,129,180,,257,
397,404_Inj5_Set_1_Maf_C10.fsa,112,112,169,169,223,223,286,286,96,96,239,263,141,143,254,256,384,386,,,,119,119,180,180,257,257
398,405_Inj5_Set_1_Maf_C11.fsa,106,112,163,163,223,223,286,286,96,96,239,275,141,153,254,256,393,395,,,,119,129,180,,**,**
399,406_Inj5_Set_1_Maf_C12.fsa,100,106,163,169,220,226,286,286,96,96,269,269,149,153,254,258,380,395,,,,119,129,**,**,**,**
400,407_Inj5_Set_1_Maf_D01.fsa,100,106,163,163,223,226,286,286,96,96,239,239,149,153,258,258,391,393,,405,,119,129,180,180,257,257
401,408_Inj5_Set_1_Maf_D02.fsa,106,106,163,169,223,223,286,286,96,96,239,269,141,149,258,258,378,380,,,,117,129,**,**,257,
402,409_Inj5_Set_1_Maf_D03.fsa,100,112,163,165,223,226,286,286,96,96,239,269,153,153,254,258,380,380,,,,117,119,180,180,257,
403,410_Inj5_Set_1_Maf_D04.fsa,100,106,159,163,220,223,286,286,96,96,275,275,143,149,254,258,380,386,,,,117,117,180,180,257,257
404,411_Inj5_Set_1_Maf_D05.fsa,106,112,159,169,223,223,286,286,96,96,239,263,141,141,258,258,384,386,,,,119,119,180,180,257,257
405,412_Inj5_Set_1_Maf_D06.fsa,106,106,163,169,226,226,286,286,96,96,269,275,141,145,254,256,384,386,,,,117,129,180,180,257,257
406,413_Inj5_Set_1_Maf_D07.fsa,106,106,163,165,223,223,286,286,96,96,239,269,141,153,254,258,380,405,,,,119,119,180,180,**,**
407,414_Inj5_Set_1_Maf_D08.fsa,106,106,163,169,223,223,286,286,96,96,269,269,141,149,254,256,380,393,395,,,119,119,180,180,257,257
408,415_Inj5_Set_1_Maf_D09.fsa,96,106,165,169,223,226,286,286,96,96,239,239,141,145,254,258,380,407,409,405,,119,119,180,180,257,257
409,416_Inj5_Set_1_Maf_D10.fsa,100,106,163,169,223,223,286,286,96,96,269,269,141,153,258,258,380,405,,,,119,129,180,180,257,257
410,417_Inj5_Set_1_Maf_D11.fsa,100,100,165,169,223,226,286,286,96,96,269,275,153,153,254,258,380,386,,,,117,119,180,180,257,257
411,418_Inj5_Set_1_Maf_D12.fsa,106,106,163,169,226,226,286,286,96,96,269,275,141,149,254,258,380,384,386,,,119,129,180,180,257,257
412,419_Inj5_Set_1_Maf_E01.fsa,106,106,163,169,223,223,286,286,96,96,269,269,141,143,254,258,380,403,,405,,119,119,**,**,257,257
413,420_Inj5_Set_1_Maf_E02.fsa,112,112,163,163,223,223,286,286,96,96,239,269,141,149,254,258,380,393,395,,,117,119,180,180,257,257
414,421_Inj5_Set_1_Maf_E03.fsa,112,112,169,169,223,226,286,286,96,96,239,269,141,149,254,256,380,395,,,,119,119,180,180,257,257
415,422_Inj5_Set_1_Maf_E04.fsa,96,106,169,169,223,223,286,286,96,96,269,269,141,141,254,254,380,393,,,,119,119,180,180,257,257
416,423_Inj5_Set_1_Maf_E05.fsa,100,106,169,169,223,226,286,286,96,96,239,269,149,153,254,258,380,395,,405,,119,129,180,180,257,257
417,426_Inj5_Set_1_Maf_E08.fsa,100,106,169,169,226,226,286,286,96,96,239,269,143,149,254,256,380,380,,,,119,119,180,180,257,257
418,427_Inj5_Set_1_Maf_E09.fsa,100,106,163,169,223,226,286,286,96,96,239,239,149,149,254,258,393,395,403,,,119,119,180,180,257,257
419,430_Inj5_Set_1_Maf_E12.fsa,112,112,165,169,223,223,286,286,96,96,275,275,149,153,254,254,384,386,,409,,117,129,180,180,257,260
420,434_Inj5_Set_1_Maf_F04.fsa,106,112,165,169,220,226,286,286,96,96,239,275,145,153,256,258,380,405,,,,119,129,180,180,257,257
421,436_Inj5_Set_1_Maf_F06.fsa,92,106,163,169,223,226,286,286,96,96,239,269,141,149,254,258,386,393,395,,,117,119,180,,257,
422,437_Inj5_Set_1_Maf_F07.fsa,100,100,163,163,223,226,286,286,96,96,239,269,141,153,258,258,393,395,,403,405,119,119,**,**,257,257
423,438_Inj5_Set_1_Maf_F08.fsa,100,100,169,169,223,,286,286,96,96,269,269,149,149,254,256,380,405,,405,,117,117,**,**,257,257
424,439_Inj5_Set_1_Maf_F09.fsa,100,106,159,169,223,226,286,286,96,96,269,275,149,153,254,258,393,395,,,,119,119,180,180,257,257
425,440_Inj5_Set_1_Maf_F10.fsa,106,112,159,163,223,223,286,286,96,96,239,275,145,149,254,256,384,386,,,,117,119,180,180,257,260
426,442_Inj5_Set_1_Maf_F12.fsa,106,106,163,163,223,223,286,286,96,96,239,269,141,141,254,254,393,395,,,,117,119,180,180,257,
427,443_Inj5_Set_1_Maf_G01.fsa,100,106,169,169,223,226,286,286,96,96,269,269,145,145,254,258,384,386,,405,,119,119,180,180,257,257
428,445_Inj5_Set_1_Maf_G03.fsa,100,106,169,169,223,,286,286,96,96,239,239,141,149,254,258,384,386,,,,**,**,**,**,**,**
429,447_Inj5_Set_1_Maf_G05.fsa,100,100,163,169,**,**,286,286,96,96,269,275,145,153,254,254,380,409,,,,119,119,180,180,257,257
430,448_Inj5_Set_1_Maf_G06.fsa,106,112,163,169,226,226,286,286,96,96,263,275,143,153,254,254,380,403,,,,119,119,180,180,257,257
431,449_Inj5_Set_1_Maf_G07.fsa,100,100,163,169,223,226,286,286,96,96,239,269,141,153,254,256,378,380,,,,119,119,180,180,257,257
432,450_Inj5_Set_1_Maf_G08.fsa,106,106,165,165,220,226,286,286,96,96,239,239,141,149,254,254,384,386,,,,119,119,180,180,257,257
433,451_Inj5_Set_1_Maf_G09.fsa,106,108,167,169,217,223,286,286,96,96,269,275,149,153,258,258,378,380,,,,119,129,180,,257,
434,452_Inj5_Set_1_Maf_G10.fsa,100,106,163,163,220,226,286,286,96,96,239,275,141,149,254,258,384,386,,405,,129,129,180,180,257,257
435,453_Inj5_Set_1_Maf_G11.fsa,112,112,163,163,226,226,286,286,96,96,269,275,145,149,254,254,380,380,,,,**,**,**,**,**,**
436,454_Inj5_Set_1_Maf_G12.fsa,96,106,169,169,220,220,286,286,96,96,239,269,143,145,256,258,380,386,,,,119,133,180,180,257,257
437,455_Inj5_Set_1_Maf_H01.fsa,106,106,163,165,220,223,286,286,96,96,239,239,141,153,254,258,378,380,,,,119,119,180,180,257,257
438,456_Inj5_Set_1_Maf_H02.fsa,106,106,163,163,223,223,286,286,96,96,239,269,141,153,254,256,386,389,,,,119,119,180,180,257,257
439,457_Inj5_Set_1_Maf_H03.fsa,100,106,163,163,223,223,286,286,96,96,239,239,141,149,254,254,380,380,,,,119,119,**,**,**,**
440,458_Inj5_Set_1_Maf_H04.fsa,112,112,163,163,223,223,286,286,96,96,239,269,141,149,254,256,380,386,,,,119,119,180,180,257,257
441,459_Inj5_Set_1_Maf_H05.fsa,106,112,163,169,223,223,286,286,96,96,269,269,145,149,258,258,393,395,,,,119,129,180,180,257,260
442,460_Inj5_Set_1_Maf_H06.fsa,106,106,169,169,223,223,286,286,96,96,269,269,141,141,254,254,391,393,,,,119,129,180,180,257,257
443,461_Inj5_Set_1_Maf_H07.fsa,100,106,163,169,223,226,286,286,96,96,239,275,141,149,256,258,378,380,,,,117,129,180,180,257,257
444,462_Inj5_Set_1_Maf_H08.fsa,106,106,163,169,223,226,286,286,96,96,239,269,143,149,254,254,380,403,,,,119,129,180,180,257,257
445,463_Inj5_Set_1_Maf_H09.fsa,100,106,163,169,223,223,286,286,96,96,239,239,141,141,254,258,384,386,,391,,117,119,180,180,257,257
446,464_Inj5_Set_1_Maf_H10.fsa,100,106,163,165,220,223,286,286,96,96,269,269,141,153,254,254,384,386,,,,119,119,180,180,257,257
447,467__Inj_5_Set_7_Maf_A01.fsa,106,106,165,165,223,223,286,286,96,96,239,275,143,149,254,256,378,380,,,,117,127,180,180,257,257
448,468__Inj_5_Set_7_Maf_A02.fsa,100,100,163,169,223,223,286,286,96,96,239,269,149,149,254,256,382,403,405,,,117,119,180,180,257,257
449,469__Inj_5_Set_7_Maf_A03.fsa,106,106,163,169,220,223,286,286,96,96,**,**,143,149,254,254,403,405,,,,119,129,180,180,257,257
450,470__Inj_5_Set_7_Maf_A04.fsa,100,106,163,167,220,223,**,**,96,96,**,**,145,153,254,256,OL,380,393,,,119,129,180,180,257,257
451,471__Inj_5_Set_7_Maf_A05.fsa,100,106,163,169,223,223,286,286,96,96,269,269,149,153,254,254,380,380,,,,119,129,180,180,257,257
452,472__Inj_5_Set_7_Maf_A06.fsa,106,106,163,165,223,226,286,286,96,96,239,239,149,153,254,254,380,395,,,,117,129,180,180,257,257
453,473__Inj_5_Set_7_Maf_A07.fsa,100,106,163,165,223,226,286,286,96,96,239,269,145,149,254,254,386,388,,,,117,119,180,180,257,257
454,474__Inj_5_Set_7_Maf_A08.fsa,106,112,165,165,223,226,**,**,93,96,**,**,141,149,254,254,386,388,,,,119,129,180,180,257,257
455,475__Inj_5_Set_7_Maf_A09.fsa,100,112,163,169,223,223,**,**,92,95,**,**,143,149,254,256,**,**,,,,119,119,180,180,257,257
456,476__Inj_5_Set_7_Maf_A10.fsa,100,100,163,165,223,223,286,,96,96,**,**,141,145,254,256,380,393,,,,117,129,180,,257,257
457,477__Inj_5_Set_7_Maf_A11.fsa,100,112,163,165,226,,**,**,96,96,239,239,141,145,**,**,**,**,,,,117,129,180,180,257,257
458,478__Inj_5_Set_7_Maf_A12.fsa,106,108,163,169,223,,**,**,94,96,**,**,141,145,254,254,**,**,,,,117,129,180,180,257,257
459,479__Inj_5_Set_7_Maf_B01.fsa,106,106,163,165,223,223,286,286,96,96,269,269,141,149,258,258,393,395,403,,,119,119,180,180,257,257
460,480__Inj_5_Set_7_Maf_B02.fsa,100,100,163,169,223,223,286,286,96,96,244,275,153,153,254,258,384,388,,,,117,117,180,180,257,257
461,481__Inj_5_Set_7_Maf_B03.fsa,100,100,165,169,223,223,286,286,96,96,269,269,141,149,254,256,393,395,,,,117,119,180,,**,**
462,482__Inj_5_Set_7_Maf_B04.fsa,106,108,159,165,223,223,286,286,96,96,239,269,143,145,254,254,386,388,,,,119,129,180,180,257,257
463,483__Inj_5_Set_7_Maf_B05.fsa,112,112,163,169,223,223,286,286,96,96,239,275,141,145,254,258,393,395,,395,,119,119,180,180,257,257
464,484__Inj_5_Set_7_Maf_B06.fsa,100,112,165,169,223,223,286,286,96,96,239,275,149,153,254,258,403,405,,,,119,119,180,,**,**
465,485__Inj_5_Set_7_Maf_B07.fsa,108,108,163,165,223,223,286,286,96,96,269,275,143,153,254,254,382,386,388,,,117,129,180,,**,**
466,486__Inj_5_Set_7_Maf_B08.fsa,106,112,163,169,223,223,286,286,96,96,239,239,141,141,254,258,386,388,403,,,117,119,180,180,257,257
467,487__Inj_5_Set_7_Maf_B09.fsa,100,112,165,169,223,226,286,286,96,96,239,239,141,149,256,256,388,393,,,,119,119,**,**,257,257
468,488__Inj_5_Set_7_Maf_B10.fsa,100,100,163,169,223,223,286,286,96,96,239,239,145,149,254,258,**,**,,,,119,129,180,180,257,257
469,489__Inj_5_Set_7_Maf_B11.fsa,100,106,163,169,223,223,286,286,96,96,275,275,141,143,254,256,380,380,,,,119,129,180,180,257,257
470,490__Inj_5_Set_7_Maf_B12.fsa,106,106,159,167,223,226,286,286,96,96,239,269,149,153,254,258,384,386,,,,119,119,180,180,257,257
471,491__Inj_5_Set_7_Maf_C01.fsa,100,106,169,169,223,226,286,286,96,96,239,269,141,145,254,258,380,393,,,,117,119,180,180,257,257
472,492__Inj_5_Set_7_Maf_C02.fsa,100,106,165,169,223,226,286,286,96,96,239,275,141,145,254,258,380,,,,,119,119,180,180,257,257
473,493__Inj_5_Set_7_Maf_C03.fsa,106,106,163,165,223,226,286,286,96,96,239,269,141,149,254,254,393,395,403,,,**,**,**,**,**,**
474,494__Inj_5_Set_7_Maf_C04.fsa,106,106,163,169,223,223,286,286,96,96,239,239,149,149,254,258,380,405,,,,117,129,180,180,257,257
475,495__Inj_5_Set_7_Maf_C05.fsa,106,106,169,169,223,226,286,286,96,96,269,269,141,149,254,258,382,386,388,,,119,127,180,180,257,257
476,496__Inj_5_Set_7_Maf_C06.fsa,100,112,163,165,223,226,286,286,93,96,239,269,145,153,254,258,391,393,407,,,119,119,180,180,257,257
477,497__Inj_5_Set_7_Maf_C07.fsa,106,106,163,165,223,223,286,286,93,96,269,269,153,153,254,258,382,386,388,,,119,119,180,,**,**
478,499__Inj_5_Set_7_Maf_C09.fsa,106,112,163,169,223,223,286,286,96,96,242,275,141,153,256,258,386,388,,,,119,119,**,**,257,257
479,500__Inj_5_Set_7_Maf_C10.fsa,112,112,163,169,223,226,286,286,96,96,239,239,141,149,256,258,382,384,,,,117,119,180,180,257,257
480,501__Inj_5_Set_7_Maf_C11.fsa,100,112,163,165,226,226,286,286,96,96,269,275,141,145,254,254,405,409,,405,,119,119,180,180,257,257
481,502__Inj_5_Set_7_Maf_C12.fsa,96,106,163,169,220,226,286,286,96,96,239,269,149,149,254,258,391,393,,,,119,129,180,180,260,260
482,503__Inj_5_Set_7_Maf_D01.fsa,100,106,163,169,223,223,286,286,92,96,239,275,141,149,254,258,384,386,403,,,**,**,**,**,**,**
483,504__Inj_5_Set_7_Maf_D02.fsa,**,**,**,**,**,**,292,,98,98,245,281,143,151,**,**,**,**,,,,**,**,**,**,**,**
484,505__Inj_5_Set_7_Maf_D03.fsa,100,112,163,169,220,223,286,286,96,96,239,239,141,149,254,256,388,391,393,,,119,119,180,180,257,257
485,506__Inj_5_Set_7_Maf_D04.fsa,92,106,163,165,220,223,286,286,96,96,239,269,141,149,254,254,382,391,393,,,119,119,180,180,257,257
486,507__Inj_5_Set_7_Maf_D05.fsa,106,106,163,165,223,226,286,286,93,96,269,269,141,153,254,258,382,386,388,,,119,119,180,180,257,257
487,508__Inj_5_Set_7_Maf_D06.fsa,100,112,169,169,223,223,286,286,96,96,239,275,141,149,254,256,382,395,,,,117,127,180,180,257,257
488,509__Inj_5_Set_7_Maf_D07.fsa,106,106,163,163,223,226,286,286,96,96,239,239,149,153,**,**,**,**,,,,119,129,180,180,257,257
489,510__Inj_5_Set_7_Maf_D08.fsa,**,**,**,**,**,**,286,,96,96,**,**,**,**,**,**,**,**,,,,119,129,**,**,257,257
490,511__Inj_5_Set_7_Maf_D09.fsa,100,112,163,169,220,226,286,286,96,96,239,269,149,149,254,254,380,382,,,,117,129,180,180,257,257
491,512__Inj_5_Set_7_Maf_D10.fsa,106,106,163,165,220,226,286,286,96,96,269,275,145,149,256,258,403,405,,,,119,119,180,,257,257
492,513__Inj_5_Set_7_Maf_D11.fsa,100,106,169,169,223,226,286,286,96,96,239,239,149,153,254,254,380,395,,,,117,129,180,180,257,260
493,514__Inj_5_Set_7_Maf_D12.fsa,100,106,165,169,223,,286,,96,96,239,269,149,149,254,254,**,**,,,,117,119,180,,**,**
494,515__Inj_5_Set_7_Maf_E01.fsa,106,106,163,169,223,223,286,286,96,96,239,239,141,149,254,258,380,386,,,,119,129,180,180,**,**
495,516__Inj_5_Set_7_Maf_E02.fsa,100,106,163,169,220,220,286,286,96,96,**,**,141,149,254,258,384,386,,,,119,129,180,180,**,**
496,517__Inj_5_Set_7_Maf_E03.fsa,96,112,163,169,223,223,286,286,96,96,239,269,141,149,254,254,378,380,,,,119,129,**,**,**,**
497,518__Inj_5_Set_7_Maf_E04.fsa,100,112,169,169,223,226,286,286,96,96,239,275,141,141,254,258,380,393,,,,119,129,**,**,**,**
498,519__Inj_5_Set_7_Maf_E05.fsa,96,106,163,163,220,223,286,286,96,96,239,239,149,153,254,256,386,388,,,,119,119,180,180,257,257
499,520__Inj_5_Set_7_Maf_E06.fsa,100,112,163,169,223,226,286,286,96,96,239,269,145,149,256,256,380,382,,,,119,119,180,180,257,257
500,521__Inj_5_Set_7_Maf_E07.fsa,112,112,163,169,223,226,286,286,96,96,239,239,141,149,254,258,382,386,388,,,117,129,**,**,257,257
501,522__Inj_5_Set_7_Maf_E08.fsa,112,112,163,163,220,223,286,286,93,96,239,275,141,141,254,258,382,405,,,,119,129,180,180,257,257
502,523__Inj_5_Set_7_Maf_E09.fsa,106,112,165,169,223,226,286,286,96,96,269,275,145,153,254,254,382,393,395,,,119,119,180,180,**,**
503,524__Inj_5_Set_7_Maf_E10.fsa,112,112,163,165,223,226,286,286,93,96,254,275,145,149,254,256,380,393,395,,,**,**,180,180,**,**
504,525__Inj_5_Set_7_Maf_E11.fsa,100,106,163,165,220,223,286,286,96,96,254,269,141,141,254,254,380,388,,,,117,129,180,180,**,**
505,526__Inj_5_Set_7_Maf_E12.fsa,100,112,169,169,223,226,286,286,96,96,269,269,141,143,254,258,**,**,,,,119,119,180,180,**,**
506,527__Inj_5_Set_7_Maf_F01.fsa,100,106,169,169,223,223,286,286,96,96,263,269,141,149,254,256,380,395,,,,119,119,180,180,257,257
507,528__Inj_5_Set_7_Maf_F02.fsa,100,112,163,163,226,226,286,286,96,96,**,**,141,143,254,254,380,393,395,,,119,119,**,**,**,**
508,529__Inj_5_Set_7_Maf_F03.fsa,100,100,165,169,223,226,286,286,93,96,269,269,149,149,254,258,380,403,405,,,117,119,180,180,257,257
509,530__Inj_5_Set_7_Maf_F04.fsa,106,106,163,169,220,223,286,286,96,96,239,239,141,149,254,256,403,405,,,,117,119,**,**,257,257
510,531__Inj_5_Set_7_Maf_F05.fsa,106,106,163,163,223,223,286,286,96,96,239,275,141,149,256,256,380,405,,,,119,129,**,**,257,257
511,532__Inj_5_Set_7_Maf_F06.fsa,100,112,169,169,220,220,286,286,96,96,239,269,143,149,254,254,388,395,,,,119,129,180,,257,257
512,533__Inj_5_Set_7_Maf_F07.fsa,106,106,163,169,223,226,286,286,93,96,239,275,149,153,254,258,380,386,388,,,119,119,180,180,257,257
513,534__Inj_5_Set_7_Maf_F08.fsa,100,112,163,169,223,223,286,286,96,96,239,275,141,149,**,**,**,**,,,,117,119,180,180,257,257
514,535__Inj_5_Set_7_Maf_F09.fsa,96,106,159,169,223,223,286,286,96,96,239,269,141,149,254,258,403,405,,,,119,119,**,**,257,257
515,536__Inj_5_Set_7_Maf_F10.fsa,100,106,169,169,223,226,286,286,96,96,269,275,149,149,254,254,382,384,393,,,119,129,180,,257,257
516,537__Inj_5_Set_7_Maf_F11.fsa,106,112,165,169,223,223,286,286,96,96,275,275,141,145,254,258,**,**,,,,117,129,**,**,257,257
517,538__Inj_5_Set_7_Maf_F12.fsa,106,112,165,169,223,223,280,286,96,96,239,269,141,149,**,**,**,**,,,,119,119,180,,257,257
518,539__Inj_5_Set_7_Maf_G01.fsa,106,106,159,163,226,226,286,286,96,96,239,275,141,141,256,258,380,405,,,,117,119,180,180,257,257
519,540__Inj_5_Set_7_Maf_G02.fsa,106,106,163,163,223,223,286,286,96,96,239,239,141,145,258,258,384,386,,,,117,119,180,,**,**
520,541__Inj_5_Set_7_Maf_G03.fsa,100,106,169,169,223,226,286,286,96,96,239,239,145,153,256,256,380,393,395,,,119,129,180,180,257,257
521,542__Inj_5_Set_7_Maf_G04.fsa,106,112,159,163,220,223,286,286,96,96,239,269,149,149,258,258,380,403,,,,117,119,**,**,257,257
522,543__Inj_5_Set_7_Maf_G05.fsa,106,106,163,165,223,226,286,286,96,96,239,275,141,149,254,254,380,,,405,,117,119,180,180,257,257
523,544__Inj_5_Set_7_Maf_G06.fsa,108,112,163,165,223,226,286,286,96,96,269,275,141,153,254,256,380,393,395,,,119,119,**,**,257,257
524,545__Inj_5_Set_7_Maf_G07.fsa,112,112,**,**,**,**,280,286,92,96,**,**,145,149,**,**,**,**,,,,119,129,**,**,**,**
525,546__Inj_5_Set_7_Maf_G08.fsa,100,106,169,169,223,226,280,286,92,95,**,**,149,153,254,258,380,380,,,,**,**,**,**,**,**
526,547__Inj_5_Set_7_Maf_G09.fsa,106,106,159,169,223,223,286,286,96,96,269,275,145,153,254,254,393,395,,,,117,119,180,180,257,260
527,548__Inj_5_Set_7_Maf_G10.fsa,100,106,163,163,223,226,286,286,96,96,239,239,143,153,254,256,380,384,388,,,119,129,180,180,257,257
528,549__Inj_5_Set_7_Maf_G11.fsa,100,106,169,169,223,223,286,286,96,96,239,269,145,153,254,254,**,**,,,,117,119,180,180,257,257
529,550__Inj_5_Set_7_Maf_G12.fsa,106,106,163,163,223,226,286,286,96,96,269,275,141,143,258,258,380,,,,,129,129,180,180,254,257
530,551__Inj_5_Set_7_Maf_H01.fsa,106,106,165,169,223,226,286,286,96,96,269,275,141,141,254,258,391,393,403,,,129,129,180,180,257,257
531,552__Inj_5_Set_7_Maf_H02.fsa,106,106,163,169,223,223,286,286,93,95,**,**,153,153,254,258,407,409,,,,117,129,180,180,257,257
532,553__Inj_5_Set_7_Maf_H03.fsa,**,**,**,**,**,**,**,**,93,96,**,**,**,**,**,**,**,**,,,,119,129,180,180,257,257
533,554__Inj_5_Set_7_Maf_H04.fsa,**,**,**,**,**,**,**,**,96,98,**,**,**,**,**,**,**,**,,,,119,129,**,**,257,257
534,555__Inj_5_Set_7_Maf_H05.fsa,106,106,165,169,220,223,286,286,96,96,239,239,141,153,254,258,403,405,,,,**,**,**,**,**,**
535,556__Inj_5_Set_7_Maf_H06.fsa,100,106,165,169,223,223,286,286,96,96,239,239,143,153,**,**,393,,,,,119,129,180,180,257,257
536,557__Inj_5_Set_7_Maf_H07.fsa,100,106,165,169,223,223,286,286,OL,96,**,**,141,141,248,254,378,380,,,,117,129,180,180,257,257
537,558__Inj_5_Set_7_Maf_H08.fsa,100,106,169,169,226,226,286,286,92,96,239,269,145,149,254,258,380,380,,,,119,129,**,**,257,257
